store_nbr,family,city,state,store_type,cluster,mean_units,total_units,zero_share,group,lead_time,shelf_life,q_star
16,FROZEN FOODS,Santo Domingo,Santo Domingo de los Tsachilas,C,3,41.609867,70029.41,0.002354326,grocery,2,0,0.98
16,GROCERY I,Santo Domingo,Santo Domingo de los Tsachilas,C,3,2559.2822,4.307272e+06,0.002354326,grocery,2,0,0.98
16,GROCERY II,Santo Domingo,Santo Domingo de los Tsachilas,C,3,5.912656,9951.0,0.095350206,grocery,3,0,0.98
16,HARDWARE,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0.59274673,997.0,0.6201413,hardware,7,0,0.98
16,HOME AND KITCHEN I,Santo Domingo,Santo Domingo de los Tsachilas,C,3,16.041698,21159.0,0.115355805,hardware,7,0,0.98
16,HOME AND KITCHEN II,Santo Domingo,Santo Domingo de los Tsachilas,C,3,9.915087,13078.0,0.117603,hardware,7,0,0.98
16,HOME APPLIANCES,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0.12559809,210.0,0.87973934,hardware,7,0,0.98
16,HOME CARE,Santo Domingo,Santo Domingo de los Tsachilas,C,3,171.40941,226089.0,0.2059925,grocery,2,0,0.98
16,LAWN AND GARDEN,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0.026496565,27.0,0.973913,hardware,7,0,0.98
16,LINGERIE,Santo Domingo,Santo Domingo de los Tsachilas,C,3,3.929293,6613.0,0.18304886,hardware,7,0,0.98
16,"LIQUOR,WINE,BEER",Santo Domingo,Santo Domingo de los Tsachilas,C,3,35.9287,60468.0,0.110064745,grocery,2,0,0.98
16,MAGAZINES,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0.7494253,978.0,0.57910675,grocery,3,0,0.98
16,MEATS,Santo Domingo,Santo Domingo de los Tsachilas,C,3,76.414604,128605.77,0.002354326,perishable,1,3,0.5
16,PERSONAL CARE,Santo Domingo,Santo Domingo de los Tsachilas,C,3,197.19489,331879.0,0.002354326,grocery,2,0,0.98
16,PET SUPPLIES,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0.34594595,448.0,0.7818459,grocery,3,0,0.98
16,PLAYERS AND ELECTRONICS,Santo Domingo,Santo Domingo de los Tsachilas,C,3,2.4950721,3291.0,0.30262172,hardware,7,0,0.98
16,POULTRY,Santo Domingo,Santo Domingo de los Tsachilas,C,3,94.28142,158675.62,0.003531489,perishable,1,3,0.5
16,PREPARED FOODS,Santo Domingo,Santo Domingo de los Tsachilas,C,3,41.818775,70381.0,0.0029429076,perishable,1,2,0.5
16,PRODUCE,Santo Domingo,Santo Domingo de los Tsachilas,C,3,475.34686,626982.5,0.22696629,perishable,1,4,0.5618265777321704
16,SCHOOL AND OFFICE SUPPLIES,Santo Domingo,Santo Domingo de los Tsachilas,C,3,3.1335113,2347.0,0.82222223,grocery,3,0,0.98
16,SEAFOOD,Santo Domingo,Santo Domingo de los Tsachilas,C,3,2.7759953,4672.0,0.23955268,perishable,1,2,0.5
17,AUTOMOTIVE,Quito,Pichincha,C,12,6.1122994,10287.0,0.047675103,hardware,7,0,0.98
17,BABY CARE,Quito,Pichincha,C,12,0.36402267,257.0,0.74515235,grocery,3,0,0.98
17,BEAUTY,Quito,Pichincha,C,12,1.8342246,3087.0,0.29075927,grocery,3,0,0.98
17,BEVERAGES,Quito,Pichincha,C,12,2403.899,4.045762e+06,0.003531489,grocery,2,0,0.98
17,BREAD/BAKERY,Quito,Pichincha,C,12,252.4795,424923.0,0.003531489,perishable,1,2,0.5
17,CELEBRATION,Quito,Pichincha,C,12,5.953753,7853.0,0.24868914,grocery,3,0,0.98
17,CLEANING,Quito,Pichincha,C,12,1067.2965,1.79626e+06,0.003531489,grocery,2,0,0.98
17,DAIRY,Quito,Pichincha,C,12,545.81104,918600.0,0.003531489,perishable,1,5,0.5
17,DELI,Quito,Pichincha,C,12,424.37613,714225.0,0.003531489,perishable,1,3,0.5
17,EGGS,Quito,Pichincha,C,12,180.77124,304238.0,0.003531489,perishable,1,5,0.5
17,FROZEN FOODS,Quito,Pichincha,C,12,96.30037,162073.52,0.003531489,grocery,2,0,0.98
17,GROCERY I,Quito,Pichincha,C,12,3834.6018,6.453635e+06,0.003531489,grocery,2,0,0.98
17,GROCERY II,Quito,Pichincha,C,12,8.212121,13821.0,0.049440846,grocery,3,0,0.98
17,HARDWARE,Quito,Pichincha,C,12,0.73840666,1242.0,0.5765607,hardware,7,0,0.98
17,HOME AND KITCHEN I,Quito,Pichincha,C,12,21.616377,28512.0,0.11835206,hardware,7,0,0.98
17,HOME AND KITCHEN II,Quito,Pichincha,C,12,20.05383,26451.0,0.117603,hardware,7,0,0.98
17,HOME APPLIANCES,Quito,Pichincha,C,12,0.17440476,293.0,0.8590802,hardware,7,0,0.98
17,HOME CARE,Quito,Pichincha,C,12,242.13116,319371.0,0.20749064,grocery,2,0,0.98
17,LADIESWEAR,Quito,Pichincha,C,12,2.4373577,3210.0,0.59339833,hardware,7,0,0.98
17,LAWN AND GARDEN,Quito,Pichincha,C,12,0.17351216,207.0,0.95368075,hardware,7,0,0.98
17,LINGERIE,Quito,Pichincha,C,12,5.3208556,8955.0,0.10712183,hardware,7,0,0.98
17,"LIQUOR,WINE,BEER",Quito,Pichincha,C,12,39.070705,65756.0,0.109476164,grocery,2,0,0.98
17,MAGAZINES,Quito,Pichincha,C,12,1.6421947,2125.0,0.48091602,grocery,3,0,0.98
17,MEATS,Quito,Pichincha,C,12,253.0144,425823.25,0.003531489,perishable,1,3,0.5
17,PERSONAL CARE,Quito,Pichincha,C,12,228.4694,384514.0,0.003531489,grocery,2,0,0.98
17,PET SUPPLIES,Quito,Pichincha,C,12,1.2911296,1703.0,0.47790262,grocery,3,0,0.98
17,PLAYERS AND ELECTRONICS,Quito,Pichincha,C,12,6.5572405,8649.0,0.23595506,hardware,7,0,0.98
17,POULTRY,Quito,Pichincha,C,12,301.17468,506877.0,0.003531489,perishable,1,3,0.5
17,PREPARED FOODS,Quito,Pichincha,C,12,65.333336,109956.0,0.003531489,perishable,1,2,0.5
17,PRODUCE,Quito,Pichincha,C,12,957.2425,1.2626029e+06,0.22846442,perishable,1,4,0.5618265777321704
17,SCHOOL AND OFFICE SUPPLIES,Quito,Pichincha,C,12,0.8619173,980.0,0.8083261,grocery,3,0,0.98
17,SEAFOOD,Quito,Pichincha,C,12,11.12327,18720.463,0.08298999,perishable,1,2,0.5
18,AUTOMOTIVE,Quito,Pichincha,B,16,3.8098633,6412.0,0.14125957,hardware,7,0,0.98
18,BABY CARE,Quito,Pichincha,B,16,0.13243458,167.0,0.90054816,grocery,3,0,0.98
18,BEAUTY,Quito,Pichincha,B,16,2.0005941,3367.0,0.26486167,grocery,3,0,0.98
18,BEVERAGES,Quito,Pichincha,B,16,1645.7327,2.769768e+06,0.06768688,grocery,2,0,0.98
18,BREAD/BAKERY,Quito,Pichincha,B,16,659.3854,1.1097456e+06,0.06709829,perishable,1,2,0.5
18,CELEBRATION,Quito,Pichincha,B,16,5.9575434,7858.0,0.33258426,grocery,3,0,0.98
18,CLEANING,Quito,Pichincha,B,16,600.6066,1.010821e+06,0.06709829,grocery,2,0,0.98
18,DAIRY,Quito,Pichincha,B,16,473.57278,797023.0,0.06709829,perishable,1,5,0.5
18,DELI,Quito,Pichincha,B,16,205.18033,345318.5,0.06709829,perishable,1,3,0.5
18,EGGS,Quito,Pichincha,B,16,161.58229,271943.0,0.06709829,perishable,1,5,0.5
18,FROZEN FOODS,Quito,Pichincha,B,16,56.764996,95535.484,0.06709829,grocery,2,0,0.98
18,GROCERY I,Quito,Pichincha,B,16,2459.1143,4.1386892e+06,0.06709829,grocery,2,0,0.98
18,GROCERY II,Quito,Pichincha,B,16,16.646465,28016.0,0.06886404,grocery,3,0,0.98
18,HARDWARE,Quito,Pichincha,B,16,0.93210244,1565.0,0.5168142,hardware,7,0,0.98
18,HOME AND KITCHEN I,Quito,Pichincha,B,16,18.335861,24185.0,0.19925094,hardware,7,0,0.98
18,HOME AND KITCHEN II,Quito,Pichincha,B,16,10.72555,14147.0,0.19700375,hardware,7,0,0.98
18,HOME APPLIANCES,Quito,Pichincha,B,16,0.17251636,290.0,0.8556276,hardware,7,0,0.98
18,HOME CARE,Quito,Pichincha,B,16,139.01744,183364.0,0.2883895,grocery,2,0,0.98
18,LADIESWEAR,Quito,Pichincha,B,16,8.015163,10572.0,0.32059926,hardware,7,0,0.98
18,LAWN AND GARDEN,Quito,Pichincha,B,16,1.4144305,2372.0,0.5705848,hardware,7,0,0.98
18,LINGERIE,Quito,Pichincha,B,16,4.372549,7359.0,0.15950559,hardware,7,0,0.98
18,"LIQUOR,WINE,BEER",Quito,Pichincha,B,16,57.03684,95993.0,0.17422013,grocery,2,0,0.98
18,MAGAZINES,Quito,Pichincha,B,16,1.5023148,1947.0,0.51295733,grocery,3,0,0.98
18,MEATS,Quito,Pichincha,B,16,98.72261,166150.16,0.06709829,perishable,1,3,0.5
18,PERSONAL CARE,Quito,Pichincha,B,16,149.37968,251406.0,0.06709829,grocery,2,0,0.98
18,PET SUPPLIES,Quito,Pichincha,B,16,2.349507,3099.0,0.35955057,grocery,3,0,0.98
18,PLAYERS AND ELECTRONICS,Quito,Pichincha,B,16,5.489007,7240.0,0.31610486,hardware,7,0,0.98
18,POULTRY,Quito,Pichincha,B,16,194.62529,327554.38,0.06709829,perishable,1,3,0.5
18,PREPARED FOODS,Quito,Pichincha,B,16,49.9695,84098.67,0.06768688,perishable,1,2,0.5
18,PRODUCE,Quito,Pichincha,B,16,1117.7689,1.4743372e+06,0.3093633,perishable,1,4,0.5618265777321704
18,SCHOOL AND OFFICE SUPPLIES,Quito,Pichincha,B,16,2.4755726,3243.0,0.58220214,grocery,3,0,0.98
18,SEAFOOD,Quito,Pichincha,B,16,9.381604,15789.24,0.080047086,perishable,1,2,0.5
19,AUTOMOTIVE,Guaranda,Bolivar,C,15,6.5519905,11027.0,0.02295468,hardware,7,0,0.98
19,BABY CARE,Guaranda,Bolivar,C,15,0.26560426,200.0,0.80754226,grocery,3,0,0.98
19,BEAUTY,Guaranda,Bolivar,C,15,1.6066548,2704.0,0.27663332,grocery,3,0,0.98
19,BEVERAGES,Guaranda,Bolivar,C,15,1958.924,3.296869e+06,0.002354326,grocery,2,0,0.98
19,BREAD/BAKERY,Guaranda,Bolivar,C,15,180.1135,303131.0,0.002354326,perishable,1,2,0.5
19,CELEBRATION,Guaranda,Bolivar,C,15,6.717968,8861.0,0.23670413,grocery,3,0,0.98
19,CLEANING,Guaranda,Bolivar,C,15,927.76117,1.561422e+06,0.002354326,grocery,2,0,0.98
19,DAIRY,Guaranda,Bolivar,C,15,289.64526,487473.0,0.002354326,perishable,1,5,0.5
19,DELI,Guaranda,Bolivar,C,15,274.0428,461214.0,0.002354326,perishable,1,3,0.5
19,EGGS,Guaranda,Bolivar,C,15,64.90315,109232.0,0.002354326,perishable,1,5,0.5
19,FROZEN FOODS,Guaranda,Bolivar,C,15,61.048527,102744.67,0.003531489,grocery,2,0,0.98
19,GROCERY I,Guaranda,Bolivar,C,15,3021.781,5.0856575e+06,0.002354326,grocery,2,0,0.98
19,GROCERY II,Guaranda,Bolivar,C,15,9.877006,16623.0,0.040612124,grocery,3,0,0.98
19,HARDWARE,Guaranda,Bolivar,C,15,1.2835909,2159.0,0.36749116,hardware,7,0,0.98
19,HOME AND KITCHEN I,Guaranda,Bolivar,C,15,18.109932,23887.0,0.117603,hardware,7,0,0.98
19,HOME AND KITCHEN II,Guaranda,Bolivar,C,15,10.872631,14341.0,0.11835206,hardware,7,0,0.98
19,HOME APPLIANCES,Guaranda,Bolivar,C,15,0.16809817,274.0,0.8475091,hardware,7,0,0.98
19,HOME CARE,Guaranda,Bolivar,C,15,159.86581,210863.0,0.2059925,grocery,2,0,0.98
19,LADIESWEAR,Guaranda,Bolivar,C,15,6.7391963,8889.0,0.2576779,hardware,7,0,0.98
19,LAWN AND GARDEN,Guaranda,Bolivar,C,15,0.026522594,27.0,0.98065764,hardware,7,0,0.98
19,LINGERIE,Guaranda,Bolivar,C,15,4.4361258,7466.0,0.11183049,hardware,7,0,0.98
19,"LIQUOR,WINE,BEER",Guaranda,Bolivar,C,15,33.77956,56851.0,0.11124191,grocery,2,0,0.98
19,MAGAZINES,Guaranda,Bolivar,C,15,1.3055345,1722.0,0.48164794,grocery,3,0,0.98
19,MEATS,Guaranda,Bolivar,C,15,141.38689,237954.14,0.002354326,perishable,1,3,0.5
19,PERSONAL CARE,Guaranda,Bolivar,C,15,187.14914,314972.0,0.002354326,grocery,2,0,0.98
19,PET SUPPLIES,Guaranda,Bolivar,C,15,0.72685885,958.0,0.56146926,grocery,3,0,0.98
19,PLAYERS AND ELECTRONICS,Guaranda,Bolivar,C,15,3.7816527,4988.0,0.26217228,hardware,7,0,0.98
19,POULTRY,Guaranda,Bolivar,C,15,121.95081,205243.22,0.0029429076,perishable,1,3,0.5
19,PREPARED FOODS,Guaranda,Bolivar,C,15,33.514557,56405.0,0.002354326,perishable,1,2,0.5
19,PRODUCE,Guaranda,Bolivar,C,15,339.0077,447151.16,0.22696629,perishable,1,4,0.5618265777321704
19,SCHOOL AND OFFICE SUPPLIES,Guaranda,Bolivar,C,15,0.82451254,888.0,0.83714545,grocery,3,0,0.98
19,SEAFOOD,Guaranda,Bolivar,C,15,4.3452168,7313.0,0.17598587,perishable,1,2,0.5
20,AUTOMOTIVE,Quito,Pichincha,B,6,8.297919,7576.0,0.013993542,hardware,7,0,0.98
20,BABY CARE,Quito,Pichincha,B,6,0.66539925,525.0,0.63726705,grocery,3,0,0.98
20,BEAUTY,Quito,Pichincha,B,6,5.255203,4798.0,0.041980624,grocery,3,0,0.98
20,BEVERAGES,Quito,Pichincha,B,6,3023.9727,2.760887e+06,0.0021528525,grocery,2,0,0.98
20,BREAD/BAKERY,Quito,Pichincha,B,6,473.63684,432430.44,0.0021528525,perishable,1,2,0.5
20,CELEBRATION,Quito,Pichincha,B,6,8.380124,6746.0,0.018270401,grocery,3,0,0.98
20,CLEANING,Quito,Pichincha,B,6,1296.3527,1.18357e+06,0.0021528525,grocery,2,0,0.98
20,DAIRY,Quito,Pichincha,B,6,754.9967,689312.0,0.0021528525,perishable,1,5,0.5
20,DELI,Quito,Pichincha,B,6,602.16595,549777.5,0.0021528525,perishable,1,3,0.5
20,EGGS,Quito,Pichincha,B,6,123.29682,112570.0,0.0021528525,perishable,1,5,0.5
20,FROZEN FOODS,Quito,Pichincha,B,6,110.19031,100603.75,0.0021528525,grocery,2,0,0.98
20,GROCERY I,Quito,Pichincha,B,6,5240.99,4.785024e+06,0.0021528525,grocery,2,0,0.98
20,GROCERY II,Quito,Pichincha,B,6,13.052574,11917.0,0.009687836,grocery,3,0,0.98
20,HARDWARE,Quito,Pichincha,B,6,0.78422785,716.0,0.51776105,hardware,7,0,0.98
20,HOME AND KITCHEN I,Quito,Pichincha,B,6,27.710844,25300.0,0.0021528525,hardware,7,0,0.98
20,HOME AND KITCHEN II,Quito,Pichincha,B,6,15.592552,14236.0,0.0032292788,hardware,7,0,0.98
20,HOME APPLIANCES,Quito,Pichincha,B,6,0.18181819,166.0,0.8525296,hardware,7,0,0.98
20,HOME CARE,Quito,Pichincha,B,6,328.71548,273820.0,0.0023557127,grocery,2,0,0.98
20,LADIESWEAR,Quito,Pichincha,B,6,8.689441,6995.0,0.05968331,hardware,7,0,0.98
20,LAWN AND GARDEN,Quito,Pichincha,B,6,5.6768894,5183.0,0.08503768,hardware,7,0,0.98
20,LINGERIE,Quito,Pichincha,B,6,3.4753559,3173.0,0.13885899,hardware,7,0,0.98
20,"LIQUOR,WINE,BEER",Quito,Pichincha,B,6,42.90033,39168.0,0.07750269,grocery,2,0,0.98
20,MAGAZINES,Quito,Pichincha,B,6,1.2590432,1079.0,0.43528065,grocery,3,0,0.98
20,MEATS,Quito,Pichincha,B,6,295.16904,269489.34,0.0021528525,perishable,1,3,0.5
20,PERSONAL CARE,Quito,Pichincha,B,6,388.368,354580.0,0.0021528525,grocery,2,0,0.98
20,PET SUPPLIES,Quito,Pichincha,B,6,3.095771,2489.0,0.11219512,grocery,3,0,0.98
20,PLAYERS AND ELECTRONICS,Quito,Pichincha,B,6,5.814677,4675.0,0.032926828,hardware,7,0,0.98
20,POULTRY,Quito,Pichincha,B,6,373.65347,341145.62,0.0021528525,perishable,1,3,0.5
20,PREPARED FOODS,Quito,Pichincha,B,6,81.38726,74306.57,0.0021528525,perishable,1,2,0.5
20,PRODUCE,Quito,Pichincha,B,6,1045.9348,841977.56,0.0024360537,perishable,1,4,0.5618265777321704
20,SCHOOL AND OFFICE SUPPLIES,Quito,Pichincha,B,6,6.395262,5129.0,0.33374083,grocery,3,0,0.98
20,SEAFOOD,Quito,Pichincha,B,6,12.694334,11589.927,0.0064585577,perishable,1,2,0.5
21,AUTOMOTIVE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,10.428191,7842.0,0.0026041667,hardware,7,0,0.98
21,BABY CARE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.79254454,489.0,0.5450237,grocery,3,0,0.98
21,BEAUTY,Santo Domingo,Santo Domingo de los Tsachilas,B,6,4.863032,3657.0,0.029947916,grocery,3,0,0.98
21,BEVERAGES,Santo Domingo,Santo Domingo de los Tsachilas,B,6,2611.4255,1.963792e+06,0.0026041667,grocery,2,0,0.98
21,BREAD/BAKERY,Santo Domingo,Santo Domingo de los Tsachilas,B,6,489.03723,367756.0,0.0026041667,perishable,1,2,0.5
21,CELEBRATION,Santo Domingo,Santo Domingo de los Tsachilas,B,6,7.549202,5677.0,0.029947916,grocery,3,0,0.98
21,CLEANING,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1279.5372,962212.0,0.0026041667,grocery,2,0,0.98
21,DAIRY,Santo Domingo,Santo Domingo de los Tsachilas,B,6,560.9269,421817.0,0.0026041667,perishable,1,5,0.5
21,DELI,Santo Domingo,Santo Domingo de los Tsachilas,B,6,323.3801,243181.83,0.0026041667,perishable,1,3,0.5
21,EGGS,Santo Domingo,Santo Domingo de los Tsachilas,B,6,218.50133,164313.0,0.0026041667,perishable,1,5,0.5
21,FROZEN FOODS,Santo Domingo,Santo Domingo de los Tsachilas,B,6,98.64148,74178.39,0.0026041667,grocery,2,0,0.98
21,GROCERY I,Santo Domingo,Santo Domingo de los Tsachilas,B,6,4205.8726,3.162816e+06,0.0026041667,grocery,2,0,0.98
21,GROCERY II,Santo Domingo,Santo Domingo de los Tsachilas,B,6,13.672873,10282.0,0.00390625,grocery,3,0,0.98
21,HARDWARE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.9388298,706.0,0.4375,hardware,7,0,0.98
21,HOME AND KITCHEN I,Santo Domingo,Santo Domingo de los Tsachilas,B,6,35.071808,26374.0,0.0026041667,hardware,7,0,0.98
21,HOME AND KITCHEN II,Santo Domingo,Santo Domingo de los Tsachilas,B,6,30.011969,22569.0,0.0026041667,hardware,7,0,0.98
21,HOME APPLIANCES,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.33568406,238.0,0.7131035,hardware,7,0,0.98
21,HOME CARE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,321.57446,241824.0,0.0026041667,grocery,2,0,0.98
21,LADIESWEAR,Santo Domingo,Santo Domingo de los Tsachilas,B,6,5.3577127,4029.0,0.13802083,hardware,7,0,0.98
21,LAWN AND GARDEN,Santo Domingo,Santo Domingo de los Tsachilas,B,6,2.5132978,1890.0,0.26302084,hardware,7,0,0.98
21,LINGERIE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,9.220745,6934.0,0.016927084,hardware,7,0,0.98
21,"LIQUOR,WINE,BEER",Santo Domingo,Santo Domingo de los Tsachilas,B,6,68.24202,51318.0,0.0625,grocery,2,0,0.98
21,MAGAZINES,Santo Domingo,Santo Domingo de los Tsachilas,B,6,2.1462767,1614.0,0.234375,grocery,3,0,0.98
21,MEATS,Santo Domingo,Santo Domingo de los Tsachilas,B,6,112.005005,84227.766,0.0026041667,perishable,1,3,0.5
21,PERSONAL CARE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,324.61304,244109.0,0.0026041667,grocery,2,0,0.98
21,PET SUPPLIES,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1.9148936,1440.0,0.2513021,grocery,3,0,0.98
21,PLAYERS AND ELECTRONICS,Santo Domingo,Santo Domingo de los Tsachilas,B,6,8.001329,6017.0,0.015625,hardware,7,0,0.98
21,POULTRY,Santo Domingo,Santo Domingo de los Tsachilas,B,6,173.59595,130544.15,0.0026041667,perishable,1,3,0.5
21,PREPARED FOODS,Santo Domingo,Santo Domingo de los Tsachilas,B,6,103.715614,77994.14,0.0026041667,perishable,1,2,0.5
21,PRODUCE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1273.6459,957781.7,0.0026041667,perishable,1,4,0.5618265777321704
21,SCHOOL AND OFFICE SUPPLIES,Santo Domingo,Santo Domingo de los Tsachilas,B,6,4.6662235,3509.0,0.40885416,grocery,3,0,0.98
21,SEAFOOD,Santo Domingo,Santo Domingo de los Tsachilas,B,6,5.816489,4374.0,0.040364582,perishable,1,2,0.5
22,AUTOMOTIVE,Puyo,Pastaza,C,7,5.4474072,3677.0,0.018813314,hardware,7,0,0.98
22,BABY CARE,Puyo,Pastaza,C,7,0.34205934,196.0,0.7436333,grocery,3,0,0.98
22,BEAUTY,Puyo,Pastaza,C,7,1.5555556,1050.0,0.33140376,grocery,3,0,0.98
22,BEVERAGES,Puyo,Pastaza,C,7,1270.9467,857889.0,0.002894356,grocery,2,0,0.98
22,BREAD/BAKERY,Puyo,Pastaza,C,7,134.18518,90575.0,0.002894356,perishable,1,2,0.5
22,CELEBRATION,Puyo,Pastaza,C,7,9.001481,6076.0,0.018813314,grocery,3,0,0.98
22,CLEANING,Puyo,Pastaza,C,7,616.9674,416453.0,0.002894356,grocery,2,0,0.98
22,DAIRY,Puyo,Pastaza,C,7,301.42667,203463.0,0.002894356,perishable,1,5,0.5
22,DELI,Puyo,Pastaza,C,7,161.91704,109294.0,0.002894356,perishable,1,3,0.5
22,EGGS,Puyo,Pastaza,C,7,52.41185,35378.0,0.002894356,perishable,1,5,0.5
22,FROZEN FOODS,Puyo,Pastaza,C,7,73.61147,49687.746,0.002894356,grocery,2,0,0.98
22,GROCERY I,Puyo,Pastaza,C,7,2326.3145,1.5702622e+06,0.002894356,grocery,2,0,0.98
22,GROCERY II,Puyo,Pastaza,C,7,5.8103704,3922.0,0.114327066,grocery,3,0,0.98
22,HARDWARE,Puyo,Pastaza,C,7,1.0340741,698.0,0.4341534,hardware,7,0,0.98
22,HOME AND KITCHEN I,Puyo,Pastaza,C,7,39.857777,26904.0,0.002894356,hardware,7,0,0.98
22,HOME AND KITCHEN II,Puyo,Pastaza,C,7,18.948149,12790.0,0.002894356,hardware,7,0,0.98
22,HOME APPLIANCES,Puyo,Pastaza,C,7,0.33777776,228.0,0.7293777,hardware,7,0,0.98
22,HOME CARE,Puyo,Pastaza,C,7,156.9763,105959.0,0.002894356,grocery,2,0,0.98
22,LADIESWEAR,Puyo,Pastaza,C,7,2.9661016,350.0,0.25373134,hardware,7,0,0.98
22,LAWN AND GARDEN,Puyo,Pastaza,C,7,0.01826484,12.0,0.96731055,hardware,7,0,0.98
22,LINGERIE,Puyo,Pastaza,C,7,7.082963,4781.0,0.039073806,hardware,7,0,0.98
22,"LIQUOR,WINE,BEER",Puyo,Pastaza,C,7,34.171852,23066.0,0.053545587,grocery,2,0,0.98
22,MAGAZINES,Puyo,Pastaza,C,7,2.837037,1915.0,0.11866859,grocery,3,0,0.98
22,MEATS,Puyo,Pastaza,C,7,104.47708,70522.03,0.002894356,perishable,1,3,0.5
22,PERSONAL CARE,Puyo,Pastaza,C,7,158.64148,107083.0,0.002894356,grocery,2,0,0.98
22,PET SUPPLIES,Puyo,Pastaza,C,7,0.96592593,652.0,0.42402315,grocery,3,0,0.98
22,PLAYERS AND ELECTRONICS,Puyo,Pastaza,C,7,5.5940742,3776.0,0.026049204,hardware,7,0,0.98
22,POULTRY,Puyo,Pastaza,C,7,123.30034,83227.73,0.002894356,perishable,1,3,0.5
22,PREPARED FOODS,Puyo,Pastaza,C,7,45.094814,30439.0,0.002894356,perishable,1,2,0.5
22,PRODUCE,Puyo,Pastaza,C,7,397.071,268022.94,0.002894356,perishable,1,4,0.5618265777321704
22,SCHOOL AND OFFICE SUPPLIES,Puyo,Pastaza,C,7,0.6624406,418.0,0.76816076,grocery,3,0,0.98
22,SEAFOOD,Puyo,Pastaza,C,7,2.125926,1435.0,0.22286542,perishable,1,2,0.5
23,AUTOMOTIVE,Ambato,Tungurahua,D,9,2.302436,3875.0,0.15008828,hardware,7,0,0.98
23,BEAUTY,Ambato,Tungurahua,D,9,1.5142688,2547.0,0.32979977,grocery,3,0,0.98
23,BEVERAGES,Ambato,Tungurahua,D,9,1175.4432,1.978271e+06,0.002354326,grocery,2,0,0.98
23,BOOKS,Ambato,Tungurahua,D,9,0.28664497,88.0,0.7770898,grocery,3,0,0.98
23,BREAD/BAKERY,Ambato,Tungurahua,D,9,273.8322,460859.62,0.002354326,perishable,1,2,0.5
23,CELEBRATION,Ambato,Tungurahua,D,9,11.142532,14697.0,0.22771536,grocery,3,0,0.98
23,CLEANING,Ambato,Tungurahua,D,9,573.6815,965506.0,0.002354326,grocery,2,0,0.98
23,DAIRY,Ambato,Tungurahua,D,9,465.23053,782983.0,0.002354326,perishable,1,5,0.5
23,DELI,Ambato,Tungurahua,D,9,133.41322,224534.45,0.002354326,perishable,1,3,0.5
23,EGGS,Ambato,Tungurahua,D,9,55.22044,92936.0,0.002354326,perishable,1,5,0.5
23,FROZEN FOODS,Ambato,Tungurahua,D,9,100.275085,168762.97,0.002354326,grocery,2,0,0.98
23,GROCERY I,Ambato,Tungurahua,D,9,1984.3815,3.339714e+06,0.002354326,grocery,2,0,0.98
23,GROCERY II,Ambato,Tungurahua,D,9,24.2347,40787.0,0.002354326,grocery,3,0,0.98
23,HARDWARE,Ambato,Tungurahua,D,9,0.4838013,224.0,0.60960335,hardware,7,0,0.98
23,HOME AND KITCHEN I,Ambato,Tungurahua,D,9,8.593632,11335.0,0.14906368,hardware,7,0,0.98
23,HOME AND KITCHEN II,Ambato,Tungurahua,D,9,11.364947,14979.0,0.13568217,hardware,7,0,0.98
23,HOME APPLIANCES,Ambato,Tungurahua,D,9,0.2116528,356.0,0.81095403,hardware,7,0,0.98
23,HOME CARE,Ambato,Tungurahua,D,9,110.78468,146125.0,0.2059925,grocery,2,0,0.98
23,LADIESWEAR,Ambato,Tungurahua,D,9,8.697039,11454.0,0.252063,hardware,7,0,0.98
23,LAWN AND GARDEN,Ambato,Tungurahua,D,9,0.9644608,1574.0,0.6765777,hardware,7,0,0.98
23,LINGERIE,Ambato,Tungurahua,D,9,4.587047,7720.0,0.09593879,hardware,7,0,0.98
23,"LIQUOR,WINE,BEER",Ambato,Tungurahua,D,9,54.862743,92334.0,0.10771042,grocery,2,0,0.98
23,MAGAZINES,Ambato,Tungurahua,D,9,2.7490523,3626.0,0.32059926,grocery,3,0,0.98
23,MEATS,Ambato,Tungurahua,D,9,654.26337,1.1011252e+06,0.002354326,perishable,1,3,0.5
23,PERSONAL CARE,Ambato,Tungurahua,D,9,140.28937,236107.0,0.002354326,grocery,2,0,0.98
23,PET SUPPLIES,Ambato,Tungurahua,D,9,2.2435508,2957.0,0.32008997,grocery,3,0,0.98
23,PLAYERS AND ELECTRONICS,Ambato,Tungurahua,D,9,3.1910539,4209.0,0.25468165,hardware,7,0,0.98
23,POULTRY,Ambato,Tungurahua,D,9,296.72095,499381.38,0.002354326,perishable,1,3,0.5
